slno,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,url
168,422.0,0.3341232227488152,17.77251184834123,2,119,257,1949.833984375,96.90703835963599,95,13,1,29.51838376321322,1704,https://web.archive.org/web/20100101000000/http://www.pitchfork.com
169,537.0,0.3575418994413408,23.83612662942272,0,18,170,833.2958984375,93.67920824568291,66,19,0,65.12337062529828,2048,https://web.archive.org/web/20100101000000/http://www.npr.org/music/
170,407.0,0.14004914004914004,2.211302211302211,2,33,90,666.87109375,81.1163373731102,72,2,5,29.570120138775227,687,https://web.archive.org/web/20100101000000/http://www.youtube.com/symphony
171,233.0,0.09871244635193133,6.866952789699571,0,6,6,49.455078125,67.01749535958295,18,1,0,19.808840528157603,670,https://web.archive.org/web/20100101000000/http://www.herraizsoto.com/awards/2009/webby/en/labuat/
173,103.0,0.11650485436893204,1.9417475728155338,0,5,2,49.6201171875,66.79459172226487,23,1,0,18.015052416767304,470,https://web.archive.org/web/20100101000000/http://www.blastgetcreative.co.uk
174,760.0,0.030263157894736843,0.2631578947368421,0,21,25,175.0419921875,87.90970916576937,27,4,0,22.674591937383468,870,https://web.archive.org/web/20100101000000/http://www.blasttheory.co.uk/bt/work_yougetme.html
176,344.0,0.0,0.872093023255814,2,18,5,628.2373046875,95.56562492713523,86,6,5,21.775369755950873,831,https://web.archive.org/web/20100101000000/http://www.geogreeting.com
177,1485.0,0.569023569023569,11.38047138047138,2,56,393,840.021484375,90.82124480633168,111,5,1,28.939919573518907,2150,https://web.archive.org/web/20100101000000/http://www.nytimes.com
178,100.0,0.25,7.000000000000001,1,7,43,271.8798828125,89.5282053124046,38,9,0,19.56343368154195,1358,https://web.archive.org/web/20100101000000/http://bbc.com/news
179,1434.0,0.2105997210599721,1.3249651324965133,0,60,332,1077.31640625,85.3863223504585,106,10,0,52.33650564575409,2163,https://web.archive.org/web/20100101000000/http://guardian.co.uk
180,852.0,0.017605633802816902,5.164319248826291,0,44,90,235.078125,88.92821535393819,36,4,0,28.81186283813431,1141,https://web.archive.org/web/20100101000000/http://www.salon.com/
181,817.0,0.19461444308445533,3.7943696450428397,0,34,257,979.3173828125,96.51921928240434,72,6,0,28.693682868708738,2251,https://web.archive.org/web/20100101000000/http://www.npr.org/
182,255.0,0.17647058823529413,4.313725490196078,1,33,137,335.6865234375,90.51471593603361,44,8,0,13.597088182457924,1465,https://web.archive.org/web/20100101000000/http://www.thisisindexed.com
183,2073.0,0.03424987940183309,0.3859141341051616,1,91,99,222.888671875,83.52377781088163,45,2,0,34.697328282323326,1498,https://web.archive.org/web/20100101000000/http://brokensecrets.com/
184,0.0,0.0,0.0,0,0,0,61.0341796875,74.59159346549545,15,1,0,2.1754313064391977,1,https://web.archive.org/web/20100101000000/http://www.secrettechnology.com/
185,14.0,0.0,0.0,0,0,29,534.720703125,93.53013584048331,75,2,0,4.153166393922499,250,https://web.archive.org/web/20100101000000/http://www.clouds365.com
186,202.0,0.0,21.782178217821784,0,7,59,182.5791015625,87.09249522627714,40,4,0,29.41254629917406,1729,https://web.archive.org/web/20100101000000/http://www.ButYoureLikeReallyPretty.com
