slno,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,url
127,241.0,0.2572614107883817,9.95850622406639,0,23,89,656.751953125,92.31495552508945,27,10,0,44.95615101888998,1880,http://ajmer.rajasthan.gov.in
129,306.0,0.0457516339869281,37.908496732026144,0,14,119,483.1298828125,54.67522360907575,55,6,0,31.385617348903967,1506,http://akola.gov.in
130,115.0,0.02608695652173913,8.695652173913043,0,52,67,15051.275390625,99.7382969388625,142,13,0,66.82521270220539,2173,http://akolapolice.gov.in
132,21.0,0.19047619047619047,4.761904761904762,0,3,6,0.0,0.0,18,1,0,11.304217884072928,231,http://akshayaposhan.gov.in
133,291.0,0.09965635738831616,1.3745704467353952,1,11,77,2011.2353515625,80.87472475182143,75,13,1,51.32683857218868,1870,http://alberthalljaipur.gov.in
134,304.0,0.08223684210526316,40.46052631578947,0,12,174,732.1025390625,67.50303132165624,61,11,0,38.58660815020577,1795,http://aligarh.nic.in
135,24.0,0.16666666666666666,8.333333333333332,0,3,6,0.0,0.0,18,1,0,12.217667426887378,264,http://aligarhnagarnigam.in
137,1224.0,0.04003267973856209,5.147058823529411,0,17,32,517.1728515625,71.77676860182973,41,15,0,29.01410659771852,2162,http://allahabad.gov.in
138,343.0,0.07580174927113703,44.02332361516035,0,18,228,961.2685546875,74.85815354263114,82,14,0,39.987577461612794,1609,http://allahabad.nic.in
139,775.0,0.016774193548387096,11.741935483870968,7,67,167,13322.81640625,99.379676723525,80,13,4,70.82046863609092,1445,http://allahabadmc.gov.in
140,404.0,0.05198019801980198,46.28712871287129,0,12,199,484.7412109375,52.56630571644422,57,8,0,39.27491084123365,1920,http://almora.gov.in
141,25.0,0.16,8.0,0,3,6,0.0,0.0,18,1,0,12.134304064277153,263,http://alpha.tn.nic.in
142,276.0,0.04710144927536232,22.463768115942027,2,37,98,1351.4677734375,96.29027467965602,35,17,1,58.88761057380386,1955,http://alwar.rajasthan.gov.in
143,736.0,0.008152173913043478,21.603260869565215,4,63,179,1087.0048828125,80.65830977285815,82,11,2,57.04260002626597,1488,http://alwarpolice.rajasthan.gov.in
144,248.0,0.2217741935483871,36.29032258064516,0,58,50,1772.0244140625,98.86286044000919,26,11,0,45.928432796021525,1552,http://am.bsf.gov.in
145,289.0,0.0726643598615917,32.8719723183391,0,14,121,498.62890625,54.46282383724118,51,13,0,39.91867953799929,2004,http://ambala.gov.in
146,13.0,0.6153846153846154,0.0,0,26,2,251.3759765625,96.66134439743755,21,6,-1,35.9882364543321,1176,http://ambala.haryanapolice.gov.in
147,406.0,0.6379310344827587,5.665024630541872,0,8,50,6851.1826171875,96.34281319189448,37,14,0,43.94514982555096,1537,http://ambedkarfoundation.nic.in
148,414.0,0.057971014492753624,28.26086956521739,0,18,177,570.3837890625,57.989155465155896,58,13,0,44.161986085209286,1527,http://ambedkarnagar.nic.in
149,286.0,0.0,8.391608391608392,22,89,75,331.2822265625,87.0938263671282,22,9,0,39.92044685856703,1828,http://amc.gov.in
150,322.0,0.08074534161490683,31.366459627329192,0,13,161,648.625,63.024998795529,63,13,0,42.629086288652005,1655,http://amethi.nic.in
151,89.0,0.02247191011235955,0.0,0,38,20,70.4111328125,88.96963981082094,8,8,0,23.172517305107426,1012,http://amlarem.gov.in
152,348.0,0.040229885057471264,29.88505747126437,0,11,167,499.9150390625,55.92669066814088,51,7,0,37.83449913001357,1705,http://amravati.gov.in
153,86.0,0.0,4.651162790697675,0,13,23,126.2275390625,89.58895843165168,12,6,0,51.76161949595342,1677,http://amravatidivision.gov.in
154,21.0,0.19047619047619047,4.761904761904762,0,3,6,0.0,0.0,18,1,0,11.304217884072928,231,http://amravatiruralpolice.gov.in
155,468.0,0.09188034188034189,12.82051282051282,0,23,445,848.8447265625,87.3721981967679,51,10,8,57.70806237883765,1713,http://amreli.gujarat.gov.in
156,330.0,0.07878787878787878,41.21212121212121,0,22,179,687.0966796875,65.15029413562218,62,14,0,42.65056854673463,1619,http://amritsar.gov.in
157,194.0,0.0,34.02061855670103,0,88,25,234.673828125,97.15654207552038,65,20,-1,72.33131958834834,1814,http://amritsarcitypolice.gov.in
158,7.0,0.7142857142857143,28.57142857142857,0,0,2,650.7607421875,99.64179543473008,2,9,0,73.69896296275166,1596,http://amritsarcustoms.gov.in
159,273.0,0.0,6.227106227106227,2,195,35,840.1904296875,97.61737887267465,77,15,0,77.277184980973,2344,http://amritsartrafficpolice.gov.in
160,311.0,0.022508038585209004,29.260450160771708,1,9,106,1112.693359375,64.53434181910096,25,11,0,64.74013891250597,1641,http://amrut.gov.in
161,104.0,0.21153846153846154,145.19230769230768,0,1,29,1770.3916015625,72.61816964268476,20,19,0,77.39212910342391,1514,http://amssdelhi.gov.in
162,512.0,0.103515625,7.2265625,0,32,408,942.3564453125,88.27573413971169,50,12,7,62.660213845801366,1946,http://anand.gujarat.gov.in
163,321.0,0.660436137071651,17.133956386292834,1,143,148,52729.2685546875,99.63938359883034,115,10,0,60.79138460720736,2126,http://anantapur.gov.in
164,259.0,0.0694980694980695,43.24324324324324,0,24,144,499.4521484375,56.34670019298489,60,8,0,21.02596730659975,1590,http://anantnag.gov.in
165,282.0,0.07092198581560284,19.858156028368796,3,5,65,2828.21875,97.05658928433311,22,7,0,51.30597210262646,1888,http://andcollege.du.ac.in
166,13.0,0.3076923076923077,7.6923076923076925,0,3,5,0.0,0.0,18,1,0,9.911554627609803,203,http://andssw1.and.nic.in/dit
167,13.0,0.3076923076923077,7.6923076923076925,0,3,5,0.0,0.0,18,1,0,9.911554627609803,203,http://andssw1.and.nic.in/dsc
168,13.0,0.3076923076923077,7.6923076923076925,0,3,5,0.0,0.0,18,1,0,9.911554627609803,203,http://andssw1.and.nic.in/ilran
169,13.0,0.3076923076923077,7.6923076923076925,0,3,5,0.0,0.0,18,1,0,9.911554627609803,203,http://andssw1.and.nic.in/nmdistrict
170,13.0,0.3076923076923077,7.6923076923076925,0,3,5,0.0,0.0,18,1,0,9.911554627609803,203,http://andssw1.and.nic.in/onlineportal
172,481.0,0.04365904365904366,20.997920997921,0,20,130,3979.197265625,98.68476142280974,61,13,0,45.66357861593059,1671,http://anert.gov.in
173,366.0,0.07377049180327869,42.62295081967213,0,14,200,625.6083984375,61.57225076214872,55,16,0,41.81215446609755,1778,http://angul.nic.in
175,100.0,0.14,19.0,1,31,87,2980.6513671875,94.918856544504,62,21,0,51.68346433598555,1635,http://aniidco.and.nic.in
